,ticker,PE,div_ratio,price
1519,MFA,-4.498054637983151,0.0,11.5600004196167
1468,SPNT,-4.498007952929493,0.0,11.289999961853027
1483,MRTX,-4.4977237313578815,0.0,59.279998779296875
915,NTLA,-4.491883129268498,0.0,27.670000076293945
1554,PCT,-4.444444621050799,0.0,2.4000000953674316
2156,SANA,-4.4230767896959,0.0,6.324999809265137
211,YMAB,-4.406392519876837,0.0,9.649999618530273
1264,BIGC,-4.397905559439934,0.0,8.399999618530273
1618,VERV,-4.388316308509853,0.0,12.770000457763672
2247,JBLU,-4.366071309362138,0.0,4.889999866485596
1797,HCAT,-4.292968660593033,0.0,10.989999771118164
997,AURA,-4.270408104877083,0.0,8.369999885559082
1555,RLAY,-4.2471042471042475,0.0,11.0
1610,MCY,-4.206263581310957,0.0,38.95000076293945
2134,WHR,-4.200147301770029,0.0,114.16000366210938
1435,LIND,-4.192825283170281,0.0,9.350000381469727
34,AGNC,-4.178423109885568,0.047666337094996195,10.069999694824219
2438,UIS,-4.082802450580961,0.0,6.409999847412109
1637,STEM,-4.074074015205289,0.0,3.299999952316284
1594,GCI,-4.070175321478593,0.0,2.319999933242798
565,W,-4.06060591458894,0.0,50.91999816894531
2338,OSCR,-4.017543792724609,0.0,11.449999809265137
1293,BORR,-3.9939025553261365,0.0,6.550000190734863
2258,ADEA,-3.985865630025156,0.0,11.279999732971191
1094,CNDT,-3.966292102685135,0.0,3.5299999713897705
208,XERS,-3.95714282989502,0.0,2.7699999809265137
2174,ACHR,-3.91666672446511,0.0,5.170000076293945
2431,RILY,-3.8941176598813354,0.0,23.170000076293945
0,KALV,-3.8918919033474393,0.0,12.960000038146973
963,CNNE,-3.8628572736467635,0.0,20.280000686645508
1681,LCID,-3.852564249283228,0.0,3.005000114440918
496,GH,-3.7753511330638774,0.0,24.200000762939453
2291,WWW,-3.7721517216807174,0.0,8.9399995803833
970,MSTR,-3.7397365692004687,0.0,485.5299987792969
1202,IBRX,-3.7019229852236233,0.0,3.8499999046325684
897,IAC,-3.6833948226872404,0.0,49.90999984741211
742,LMND,-3.620915215519259,0.0,16.6200008392334
1750,IOVA,-3.618473987502745,0.0,9.010000228881836
1403,PL,-3.6065574552192063,0.0,2.200000047683716
1673,KN,-3.601279187558302,0.0,16.889999389648438
817,RNG,-3.581798631992526,0.0,33.060001373291016
1044,SLGC,-3.5593218722585904,0.0,2.0999999046325684
640,BHVN,-3.5560784433402266,0.0,45.34000015258789
105,PTCT,-3.508344021014898,0.0,27.329999923706055
2081,KD,-3.4785478421957188,0.0,21.079999923706055
907,NKTX,-3.4137930449854825,0.0,8.90999984741211
2310,RNA,-3.3982037070268643,0.0,11.350000381469727
1572,CRBU,-3.314024355353379,0.0,5.434999942779541
1744,UGI,-3.3100559724775773,0.0,23.700000762939453
1078,NUVB,-3.291666756073634,0.0,1.5800000429153442
1803,RIOT,-3.2136985047222817,0.0,11.729999542236328
537,ZNTL,-3.1830357653754096,0.0,14.260000228881836
1857,ADPT,-3.142857210976737,0.0,4.400000095367432
2261,ONL,-3.1395349391671115,0.0,5.400000095367432
1811,MARA,-3.1371900069812115,0.0,18.979999542236328
2135,NCLH,-3.0961182994454712,0.0,16.75
1793,SHCR,-3.029411680558148,0.0,1.0299999713897705
1126,DOMO,-3.0258064885293283,0.0,9.380000114440918
528,SABR,-3.0214285850524902,0.0,4.230000019073486
1182,LYEL,-3.0000000386624723,0.0,2.2200000286102295
98,SAGE,-2.9565700709421545,0.0,26.549999237060547
589,HA,-2.9421841051644892,0.0,13.739999771118164
1879,SAVE,-2.935294170005649,0.0,14.970000267028809
1754,FULC,-2.9098360264887577,0.0,7.099999904632568
2415,RDFN,-2.892976461046914,0.0,8.649999618530273
164,LYFT,-2.881431792939803,0.0,12.880000114440918
466,VUZI,-2.875000052154064,0.0,1.840000033378601
1846,IRBT,-2.849809842417902,0.0,29.979999542236328
1161,REPL,-2.832776009039735,0.0,8.470000267028809
70,EDIT,-2.825545076269227,0.0,9.069999694824219
318,HOUS,-2.789682622939821,0.0,7.03000020980835
1680,WBD,-2.787958015322061,0.0,10.649999618530273
779,PLUG,-2.7520000457763674,0.0,3.440000057220459
277,CVNA,-2.7179160596757863,0.0,42.779998779296875
1640,NNOX,-2.6359446037749543,0.0,5.71999979019165
2,BIO,-2.6156498691074286,0.0,318.55999755859375
441,CCCC,-2.59541992012781,0.0,6.800000190734863
2339,AVIR,-2.561151037970893,0.0,3.559999942779541
788,NRIX,-2.5256064381560868,0.0,9.369999885559082
1117,BRCC,-2.5185184714234903,0.0,4.079999923706055
615,RIVN,-2.440540468370592,0.0,18.059999465942383
1498,COMP,-2.428571496691023,0.0,3.4000000953674316
750,NYMT,-2.347222169240316,0.1420118375250424,8.449999809265137
2122,RGNX,-2.3276923252986026,0.0,15.130000114440918
2009,GEVO,-2.318181774832986,0.0,1.0199999809265137
2167,FIS,-2.2322977209366814,0.0,61.790000915527344
741,TVTX,-2.1807779709316226,0.0,9.529999732971191
1191,SFIX,-2.1733333269755044,0.0,3.259999990463257
1912,ACCD,-2.1596899697946945,0.0,13.930000305175781
561,DSGN,-2.140350927386368,0.0,2.440000057220459
964,OPK,-2.1304348240727964,0.0,0.9800000190734863
864,LNC,-2.1189931873871477,0.06479481481313648,27.780000686645508
1822,COGT,-2.1171547877738663,0.0,5.059999942779541
1193,MVST,-2.086538534898024,0.0,1.0850000381469727
826,SWI,-2.0501730763788455,0.0,11.850000381469727
1151,LAZR,-2.0040000915527343,0.0,2.505000114440918
1796,FEAM,-1.999999965940203,0.0,1.399999976158142
1717,GWH,-1.9803921381632488,0.0,1.0099999904632568
577,CIM,-1.9800795976859167,0.14084507636830446,4.96999979019165
91,STOK,-1.9692307252150314,0.0,5.119999885559082
2060,ACET,-1.9588234845329735,0.0,3.3299999237060547
517,TREE,-1.9482641823848468,0.0,28.6200008392334
1927,ARR,-1.930731796636814,0.0,19.790000915527344
734,NBR,-1.8889437540850775,0.0,76.54000091552734
1760,CHPT,-1.862745074664845,0.0,1.899999976158142
1178,QSI,-1.8210526516563015,0.0,1.7300000190734863
259,ENTA,-1.7570532975151996,0.0,11.210000038146973
2361,LICY,-1.7387095958955827,0.0,0.5389999747276306
687,STRO,-1.702127659574468,0.0,4.0
1824,IPSC,-1.6916299181362606,0.0,3.8399999141693115
2335,ETWO,-1.68837214625159,0.0,3.630000114440918
2080,INGN,-1.6294277981126666,0.0,5.980000019073486
2124,OPEN,-1.624999995584841,0.0,3.509999990463257
1118,PTON,-1.6016483306884766,0.0,5.829999923706055
106,OCGN,-1.576315729241622,0.0,0.5989999771118164
1761,FATE,-1.5635739487061384,0.0,4.550000190734863
1925,CLVT,-1.520938010671031,0.0,9.079999923706055
2158,BIRD,-1.4705882352941175,0.0,1.0
1023,BALY,-1.4508196564971423,0.0,10.619999885559082
1154,PMVP,-1.3975155279503104,0.0,2.25
1164,MPLN,-1.3888888888888888,0.0,1.25
1898,ALLO,-1.387931046814754,0.0,3.2200000286102295
1376,MBI,-1.3877551166378723,0.0,5.440000057220459
811,MRSN,-1.3853210921681254,0.0,3.0199999809265137
79,CLOV,-1.3787927428542879,0.0,0.9810000061988831
1662,OM,-1.3239644688262038,0.0,4.474999904632568
2178,BFLY,-1.32142858845847,0.0,1.1100000143051147
1667,BYND,-1.3165217689845874,0.0,7.570000171661377
1992,BLNK,-1.3025640830015526,0.0,2.5399999618530273
707,HRTX,-1.2874252068068452,0.0,2.1500000953674316
2087,ORC,-1.2753623464833135,0.0,8.800000190734863
629,IHRT,-1.2737430007764081,0.0,2.2799999713897705
87,ILPT,-1.2334294552761813,0.009345793934386542,4.28000020980835
1715,RVNC,-1.2122449096368282,0.0,5.940000057220459
1462,SEER,-1.2013422562771996,0.0,1.7899999618530273
954,LPSN,-1.1353135502377754,0.0,3.440000057220459
22,SPCE,-1.116402060897262,0.0,2.109999895095825
824,AMWL,-1.111111135193796,0.0,1.100000023841858
2270,VTYX,-1.0772946952045828,0.0,2.2300000190734863
1589,TPIC,-1.0743243468774333,0.0,3.180000066757202
1643,HYLN,-1.067816114973748,0.0,0.9290000200271606
481,DNA,-1.0399999618530273,0.0,1.2999999523162842
112,LUMN,-1.0324675541419488,0.0,1.590000033378601
392,ME,-1.0260869627413542,0.0,0.7080000042915344
713,ERAS,-0.969849219873323,0.0,1.9299999475479126
1543,KNTE,-0.9356060714432687,0.0,2.4700000286102295
1026,GRWG,-0.9182156240186727,0.0,2.4700000286102295
462,FUBO,-0.8863636425563267,0.0,2.7300000190734863
18,CMAX,-0.8809523923056467,0.0,0.3700000047683716
1407,BIG,-0.8739726184165642,0.0,6.380000114440918
1020,ESPR,-0.8579545400359414,0.0,3.0199999809265137
1326,CUTR,-0.8519362208511944,0.0,3.740000009536743
1346,AGEN,-0.8205128021729298,0.0,0.6399999856948853
1981,GBIO,-0.8127659432431484,0.0,1.909999966621399
1049,IVR,-0.7510237572722314,0.0,9.170000076293945
2036,BLND,-0.7347561237288684,0.0,2.4100000858306885
1858,ACRS,-0.6947368607485205,0.0,0.9240000247955322
706,NGM,-0.6896551606690355,0.0,1.399999976158142
929,CHRS,-0.6835106205432974,0.0,2.569999933242798
819,VXRT,-0.6666666695049831,0.0,0.5600000023841858
2290,INO,-0.6581196418175331,0.0,0.7699999809265137
1918,AKTS,-0.652999997138977,0.0,0.652999997138977
1484,CRGE,-0.6485714231218611,0.0,0.22699999809265137
1950,ARQT,-0.6431095591703488,0.0,3.640000104904175
391,XPER,-0.6348501431955217,0.0,11.4399995803833
215,RLMD,-0.5924528499819198,0.0,3.140000104904175
1794,FSR,-0.5722222063276503,0.0,1.0299999713897705
17,HIPO,-0.5695771065122597,0.0,8.350000381469727
680,AMC,-0.5556989416591099,0.0,4.559999942779541
1771,NVAX,-0.5439429838130706,0.0,4.579999923706055
2297,TSVT,-0.5245441808606933,0.0,3.740000009536743
497,MCRB,-0.5194805401228207,0.0,1.2000000476837158
319,KOD,-0.5164319174203887,0.0,3.299999952316284
356,TSE,-0.5145955026100038,0.027552673889448598,6.170000076293945
901,EBS,-0.48578197922186833,0.0,2.049999952316284
44,VCSA,-0.45375001430511475,0.0,7.260000228881836
1575,BTAI,-0.4442567760879929,0.0,2.630000114440918
68,BLUE,-0.44247787610619466,0.0,1.5
1297,PSFE,-0.441195579067773,0.0,13.579999923706055
464,VERU,-0.43809524604252403,0.0,0.46000000834465027
1265,WKHS,-0.4324324227668144,0.0,0.3199999928474426
1350,SGMO,-0.4159999847412109,0.0,0.5199999809265137
636,TUP,-0.39999999252020146,0.0,2.0399999618530273
739,NKLA,-0.39325842026914104,0.0,0.699999988079071
2352,COMM,-0.3805855205870924,0.0,2.4700000286102295
2043,KPTI,-0.3683168404173143,0.0,0.7440000176429749
2269,GOSS,-0.35940958565011677,0.0,0.9739999771118164
1043,CARA,-0.35849056153927206,0.0,0.5699999928474426
80,TSP,-0.3483412390071634,0.0,0.7350000143051147
2084,EVA,-0.347490338284997,0.0,0.8999999761581421
1196,EGIO,-0.3333333333333333,0.0,0.25
2144,ATRA,-0.320982134767941,0.0,0.718999981880188
1381,BNGO,-0.29565217702285107,0.0,1.3600000143051147
2237,INSG,-0.28787878426638513,0.0,0.1899999976158142
529,BHIL,-0.2774647843669838,0.0,0.19699999690055847
841,NKTR,-0.2690355184719647,0.0,0.5299999713897705
1928,DM,-0.2638297892631368,0.0,0.6200000047683716
1286,WISH,-0.24766082652131016,0.0,4.235000133514404
324,TDOC,-0.24669031724862175,0.0,20.8700008392334
1731,FGEN,-0.2398089238792468,0.0,0.753000020980835
2026,SKLZ,-0.23364485981308414,0.0,5.0
1636,TWOU,-0.23333333093199513,0.0,0.9729999899864197
1984,TIL,-0.22063953931941543,0.0,7.590000152587891
1836,SOND,-0.17687499523162842,0.0,2.8299999237060547
329,HLTH,-0.1488549563720936,0.0,0.19499999284744263
1069,QRTEA,-0.12445095517450336,0.0,0.8500000238418579
1173,NSTG,-0.11627907150013503,0.0,0.4000000059604645
296,GOEV,-0.11215469290538387,0.0,0.2029999941587448
1476,STRC,-0.10591900422937031,0.0,0.6800000071525574
972,EIGR,-0.10574712835509202,0.0,7.360000133514404
135,BHG,-0.0591911788748092,0.0,11.270000457763672
1629,NVTA,-0.03793626707132018,0.0,0.5
2017,CANO,-0.03378947408575761,0.0,3.2100000381469727
1743,SBGI,0.3809270162689095,0.0,14.300000190734863
571,JXN,0.7491744198050451,0.0496894411457024,49.90999984741211
6,TBPH,0.8295358585405953,0.0,9.829999923706055
2363,EBIX,1.028571469443185,0.0,2.1600000858306885
2159,EAF,1.1486486808673755,0.0,1.7000000476837158
902,ORGN,1.1701754310674837,0.0,0.6669999957084656
423,DISH,1.3294930831627911,0.0,5.769999980926514
1775,AMBC,1.3667247021239808,0.0,15.6899995803833
1780,HTZ,1.5359116303108455,0.0,8.34000015258789
1631,SBOW,1.5951276102088168,0.0,27.5
2307,EGRX,1.641304423843605,0.0,4.53000020980835
495,CPE,1.6938359653591442,0.0,33.25
950,BBUC,1.7089706425103233,0.011808809662517275,21.34000015258789
2354,VSAT,1.7151854603836136,0.0,24.510000228881836
360,SENS,1.740000049273173,0.0,0.5220000147819519
914,PBF,1.8261610826736925,0.019832010916833908,42.86000061035156
501,WTI,1.8322981662631774,0.0033898304536814534,2.950000047683716
2381,CRK,1.8757894415604441,0.0,8.90999984741211
2073,LNW,2.062403387233976,0.0,79.9800033569336
913,GTN,2.09589048063374,0.03485838664074778,9.180000305175781
735,BRY,2.106583006329671,0.14434524260191028,6.71999979019165
1183,CHK,2.1407905643653327,0.0,82.87000274658203
1036,ARCH,2.195699668934374,0.0,170.5399932861328
242,MPW,2.2866667111714682,0.25655976177049217,3.430000066757202
1449,CMRE,2.52112670683525,0.0,10.739999771118164
667,CHRD,2.589549886682807,0.07538070774056263,157.60000610351562
1999,BTU,2.640366753284072,0.0,23.799999237060547
1039,VIR,2.665809739218273,0.0,10.369999885559082
1556,CAR,2.7479882641129247,0.0,160.50999450683594
2285,EGLE,2.79413306194803,0.0,53.34000015258789
584,DXLG,2.8239438231562226,0.0,4.010000228881836
1791,BW,2.8372093688609987,0.0,1.2200000286102295
167,OVV,2.8995817176467704,0.02765752643957568,41.58000183105469
1757,LXU,2.9117647339315975,0.0,7.920000076293945
38,TALO,2.917926615309252,0.0,13.510000228881836
986,APA,2.9447964629436507,0.030731406633821665,32.540000915527344
411,LC,2.960714272090367,0.0,8.289999961853027
1309,HMST,3.068376198793069,0.0,10.770000457763672
346,RYI,3.090297614692153,0.02231893195110926,32.16999816894531
1062,ONEW,3.1366526070287675,0.0,29.610000610351562
764,GLNG,3.1561645089763486,0.03255208203982981,23.040000915527344
1638,MOS,3.2232053863615415,0.0,32.779998779296875
1024,BEPC,3.3022790417597614,0.0,28.81999969482422
222,BXC,3.4544881985882134,0.0,109.68000030517578
1546,CALM,3.524390234108608,0.0,54.90999984741211
611,BIPC,3.535335572605245,0.043796455690349526,34.97999954223633
1352,DBI,3.601659877666299,0.0,8.680000305175781
1869,IPI,3.6648453259077227,0.0,20.1200008392334
358,AR,3.794498505330009,0.0,23.450000762939453
2423,NAVI,3.814977906348947,0.0,17.31999969482422
488,DINO,3.8410363077115615,0.03281677393025384,54.849998474121094
1538,NOG,3.88336923158452,0.0,35.959999084472656
1553,MRVI,3.898203729869363,0.0,6.510000228881836
1338,TROX,3.9314641388034524,0.0,12.619999885559082
767,VVV,3.9749714023559712,0.0,34.939998626708984
2071,DX,4.0156741127325075,0.0,12.8100004196167
1668,OI,4.093085197692222,0.0,15.390000343322754
1171,EMR,4.105124536094634,0.0,94.87000274658203
300,HLF,4.107362068503913,0.0,13.390000343322754
419,SM,4.107810797864454,0.01606855912019637,37.34000015258789
727,PFG,4.110125260960334,0.03301587301587302,78.75
818,ASC,4.146005562185913,0.07641195916449005,15.050000190734863
2239,MATX,4.150659947101671,0.0,113.2300033569336
1189,ITOS,4.165441148421343,0.0,11.329999923706055
1876,SWN,4.197604927474154,0.0,7.010000228881836
1541,SPWH,4.210000038146973,0.0,4.210000038146973
2148,ASIX,4.237398287145103,0.0,26.059999465942383
432,AEL,4.260769183819111,0.0,55.38999938964844
1002,GNK,4.2647058313543145,0.0,15.949999809265137
887,GOGL,4.269565084706183,0.05091649852734035,9.819999694824219
1720,AMRK,4.285928018078833,0.0,28.6299991607666
1220,CGEM,4.304878110808086,0.0,10.59000015258789
201,MGY,4.31289632527067,0.02254902002949846,20.399999618530273
959,OXY,4.3296048749657725,0.01240096422614308,58.060001373291016
1929,M,4.331775914842837,0.0,18.540000915527344
2341,BZH,4.380689686742322,0.0,31.760000228881836
606,EMBC,4.400510204081633,0.034782608695652174,17.25
1591,CCRN,4.412573494002487,0.0,22.459999084472656
280,MRO,4.440227631599673,0.01752136780700305,23.399999618530273
1913,AMR,4.443371166384932,0.0,368.0
1752,CIVI,4.489782265811265,0.0,65.91000366210938
219,ABG,4.516078511110742,0.0,202.22999572753906
410,VLO,4.526678141135973,0.03102661596958175,131.5
1959,RM,4.5499092005125625,0.0,25.06999969482422
1954,SSP,4.5789473238047105,0.0,7.829999923706055
183,X,4.6379649242542955,0.004219409146871152,47.400001525878906
578,OGN,4.639889196675901,0.06686567164179105,16.75
195,DVN,4.673413463316619,0.06710310893810227,42.77000045776367
1652,CF,4.692401364219225,0.0,77.19000244140625
1792,MED,4.771450715206343,0.0,61.16999816894531
703,ULH,4.81161689458874,0.013703099681152289,30.649999618530273
2250,GCO,4.8336220779286725,0.0,27.889999389648438
1593,COOP,4.838006147343051,0.0,62.119998931884766
2351,AVNT,4.8573282442204215,0.0,37.45000076293945
627,FFWM,4.867346919312769,0.01677148853666473,9.539999961853027
1448,LPX,4.950502305324998,0.0,69.01000213623047
1032,AMG,4.965737380955818,0.0,147.8300018310547
452,MRNA,4.983537015439425,0.0,105.94999694824219
1313,NLY,4.997455315432172,0.0,19.639999389648438
1490,TWI,5.021428721291679,0.0,14.0600004196167
1088,CTRA,5.023575578550927,0.0,25.56999969482422
1914,HCC,5.115136777721165,0.0,63.529998779296875
1599,AIG,5.12917933130699,0.0,67.5
1056,PFE,5.134168293906879,0.0,28.700000762939453
1186,GNW,5.140495694373265,0.0,6.21999979019165
2162,CWEN,5.178356744005589,0.0,25.84000015258789
379,WU,5.187233863992894,0.07711238985706698,12.1899995803833
1875,CNSL,5.241379244574185,0.0,4.559999942779541
1826,ARW,5.247614720581553,0.0,115.5
1633,CHGG,5.311004967210396,0.0,11.100000381469727
1233,INVA,5.332247830369186,0.0,16.3700008392334
780,CCS,5.357940617033624,0.010651846367301496,86.37000274658203
2097,STLD,5.376068434031488,0.0,113.22000122070312
2314,MTDR,5.383268497333453,0.0,55.34000015258789
951,CRGY,5.395454493435946,0.044650379537475186,11.869999885559082
575,CCSI,5.399999749170591,0.0,19.709999084472656
1443,MCFT,5.4066494602681425,0.0,21.139999389648438
1067,ALB,5.487592644830554,0.0,126.05000305175781
2192,TGNA,5.514184464799597,0.0,15.550000190734863
408,HAFC,5.5285284827063395,0.054318305719082874,18.40999984741211
689,WTM,5.529498668298221,0.000652975958655909,1531.449951171875
2387,BPOP,5.5344711147477605,0.0,81.08000183105469
434,HI,5.547794173745548,0.019505190878533956,45.27000045776367
116,MPC,5.561992466049706,0.019528768378549746,157.4600067138672
2226,AN,5.587259143967453,0.0,135.72999572753906
437,VSCO,5.601415094339623,0.0,23.75
267,AVT,5.627239961065842,0.02547770783176002,47.099998474121094
1127,HDSN,5.627705627705628,0.0,13.0
1473,STNG,5.630983198280434,0.0,64.69999694824219
1184,OLN,5.650654838595328,0.0,51.7599983215332
1279,TMHC,5.6572052068585394,0.0,51.81999969482422
1147,IIIN,5.672386990694472,0.0,36.36000061035156
1506,PARR,5.67320281384038,0.0,34.720001220703125
1108,PSX,5.687927873167273,0.0,132.8699951171875
1693,GM,5.714748512404085,0.0,35.2599983215332
2432,ATUS,5.7674419048220615,0.0,2.4800000190734863
2377,WIRE,5.7728849094900925,0.0,216.30999755859375
232,GPI,5.791499363138349,0.006572221293665385,273.8800048828125
1990,RITM,5.793478177941363,0.0,10.65999984741211
249,IMKTA,5.808713535129659,0.007734676969850973,85.33000183105469
1679,NUE,5.847991668616636,0.0,168.88999938964844
288,FLGT,5.876050275914809,0.0,27.969999313354492
961,TITN,5.882326642601922,0.0,26.399999618530273
2161,CAL,5.911646693585866,0.0,29.440000534057617
1787,SYF,5.933764061750618,0.0,36.72999954223633
168,OLPX,5.9736841603329305,0.0,2.2699999809265137
1373,TSN,5.977124066654114,0.0,54.869998931884766
1587,RC,5.998881903714825,0.0,10.109999656677246
323,FISI,6.002793232155912,0.0558399261414958,21.489999771118164
2058,DVAX,6.004310476368872,0.0,13.930000305175781
2041,EGY,6.02702707857699,0.0,4.460000038146973
2038,ATSG,6.059259485315393,0.0,16.360000610351562
968,BCC,6.097234910534274,0.06575466828307654,132.30999755859375
218,ECPG,6.1079403898556235,0.0,49.22999954223633
798,FLIC,6.112194991693265,0.0670391075739324,12.529999732971191
2000,AIRC,6.117747179884145,0.0,35.849998474121094
582,HE,6.122727394104003,0.08017817212992712,13.470000267028809
747,MSBI,6.132075471698113,0.04615384615384615,26.0
711,PDM,6.145496043073573,0.09165526747531551,7.309999942779541
2282,TG,6.15476199558803,0.0,5.170000076293945
1482,GPOR,6.161858295170195,0.0,126.01000213623047
1907,HBNC,6.17289721408737,0.0,13.210000038146973
622,TPH,6.1767857415335525,0.0,34.59000015258789
2283,EGBN,6.195454597473144,0.0,27.260000228881836
502,FANG,6.251117283132492,0.05193707871944399,153.83999633789062
2315,MUR,6.282958493738696,0.0,39.08000183105469
294,FFIC,6.288000106811523,0.055979642815001444,15.720000267028809
1887,TWO,6.320930303529252,0.0,13.59000015258789
369,CMA,6.321261753545743,0.05248567673194022,54.11000061035156
1697,HOPE,6.346153950953221,0.0,11.550000190734863
2189,R,6.35496837390284,0.0,110.63999938964844
1701,MTH,6.358357717299603,0.0,171.92999267578125
1028,WAL,6.385010125945481,0.0,62.189998626708984
2141,CVLG,6.393646535293832,0.0,46.290000915527344
2362,MOFG,6.419022959731231,0.0,24.969999313354492
1003,LAD,6.438936677909531,0.0,285.760009765625
2414,RRC,6.442588853935608,0.0,30.860000610351562
299,HVT,6.475138093446061,0.06200227558193392,35.15999984741211
1839,KBH,6.4844920928465495,0.0,60.630001068115234
1160,DD,6.49441090105734,0.0,75.52999877929688
1686,CCNE,6.500000163821356,0.0,21.190000534057617
162,INSW,6.510828103229499,0.12306789131061084,51.11000061035156
576,ALLY,6.527667742944047,0.03633060988037811,33.029998779296875
1390,ACT,6.527777954384132,0.0,28.200000762939453
1513,RDN,6.531674398016606,0.0,28.8700008392334
1052,MOV,6.543111123770561,0.0,27.940000534057617
2112,CIVB,6.557692014254056,0.0,17.049999237060547
509,PATK,6.592442439152644,0.019447288222604033,97.69999694824219
2428,ARI,6.61581923059151,0.0,11.710000038146973
170,HIBB,6.6400402597518005,0.015227653843195781,65.66999816894531
1240,SCVL,6.642499923706055,0.0,26.56999969482422
505,RES,6.673267100116994,0.0237388732097028,6.739999771118164
2230,AFCG,6.677778032090929,0.0,12.020000457763672
1236,MPB,6.688953554907511,0.0,23.010000228881836
1842,CVI,6.704347859258237,0.0,30.84000015258789
1732,BANC,6.705263037430613,0.0,12.739999771118164
726,HSII,6.771144107799626,0.022042616279774555,27.219999313354492
600,HZO,6.8040000915527346,0.0,34.02000045776367
2380,HOG,6.806386920982255,0.0,34.099998474121094
2328,PGC,6.806846003077724,0.0,27.84000015258789
2037,OMF,6.816124275347805,0.0,48.189998626708984
2364,CMC,6.8228885328412385,0.0,50.08000183105469
1434,VTRS,6.830409535190515,0.0,11.680000305175781
1685,CARE,6.8325122588961005,0.0,13.869999885559082
1353,DCOM,6.841823179025113,0.0,25.520000457763672
643,MTG,6.846088430546984,0.022199276271018375,19.3700008392334
1582,MDC,6.853875301996059,0.0,53.939998626708984
1608,SMMF,6.858536790056927,0.0,28.1200008392334
1563,SNBR,6.8588958927458785,0.0,11.180000305175781
163,PXD,6.85955235944208,0.06240779582295685,223.69000244140625
85,OCFC,6.897119435753842,0.04773269624551628,16.760000228881836
1804,INBK,6.900804228181814,0.0,25.739999771118164
187,ESNT,6.9109679191343245,0.018670649259891058,53.560001373291016
1893,UNM,6.925190932878102,0.0,45.36000061035156
94,BMRC,6.948805669061966,0.04911591208359658,20.360000610351562
1702,NXST,6.961912776508053,0.0,171.82000732421875
515,SASR,6.9701895158142255,0.052877139825344116,25.719999313354492
45,DK,6.986226063457731,0.03647476252908406,25.360000610351562
1798,SBH,6.994082659659301,0.0,11.819999694824219
14,HRT,6.994505242986993,0.0,12.729999542236328
1844,THFF,6.998281708288029,0.0,40.72999954223633
1204,KLIC,7.009708864844292,0.0,50.540000915527344
1689,BFH,7.029082791117214,0.0,31.420000076293945
217,BWB,7.050561904907227,0.0,12.550000190734863
2254,DFS,7.05734528217119,0.0,109.52999877929688
1248,NTB,7.067129788575349,0.0,30.530000686645508
282,CPF,7.074074215359158,0.054450260692611205,19.100000381469727
1524,WTBA,7.089605980876526,0.0,19.780000686645508
2219,ETD,7.0963857260095065,0.0,29.450000762939453
303,COF,7.102335759079098,0.018794049000429802,127.69999694824219
1317,AXTI,7.108108417407887,0.0,2.630000114440918
610,KNSA,7.147727590618711,0.0,18.8700008392334
2245,CEIX,7.1603278630176295,0.0,96.0199966430664
1741,CLF,7.2062258590520125,0.0,18.520000457763672
1528,WASH,7.217391101634445,0.0,29.8799991607666
1521,SNV,7.2184369654837015,0.0,36.02000045776367
1674,PFS,7.225531720100565,0.0,16.979999542236328
2234,EQH,7.225663683055777,0.0,32.65999984741211
842,ZION,7.260344932819235,0.038945618053419166,42.11000061035156
1983,SEB,7.266320981079634,0.0,3630.68994140625
2433,BRKL,7.28873266300685,0.0,10.350000381469727
708,PRM,7.298245346337034,0.0,4.159999847412109
1218,KEY,7.31958753054904,0.0,14.199999809265137
1533,FNLC,7.323033622141635,0.0,26.06999969482422
2435,ATKR,7.339493866560525,0.0,150.89999389648438
221,AAP,7.367788369839007,0.03670473128880078,61.29999923706055
278,MHO,7.38238594748757,0.0,129.92999267578125
1072,TBI,7.412698533799913,0.0,14.010000228881836
975,STWD,7.4221951783623465,0.09221902152464034,20.81999969482422
271,PR,7.422222031487359,0.027694611490134004,13.359999656677246
478,SFL,7.437499761581421,0.08151260765500774,11.899999618530273
2110,CRC,7.446685922935991,0.0,51.68000030517578
2145,FMNB,7.4581007717707966,0.0,13.350000381469727
141,C,7.4770326967271385,0.03952869711556829,52.619998931884766
457,NGVT,7.478339405266387,0.0,41.43000030517578
815,TRST,7.486005108471741,0.04894629491045867,29.420000076293945
1605,VSH,7.494983226559233,0.0,22.40999984741211
899,CNOB,7.498349608367819,0.029269367081764062,22.719999313354492
886,GDOT,7.5,0.0,9.0
1404,XOM,7.537707160500919,0.0,99.94999694824219
1789,QDEL,7.551759518451572,0.0,72.94999694824219
2138,CLFD,7.575419228836145,0.0,27.1200008392334
853,DDS,7.585908333820237,0.053704856446877926,385.44000244140625
1549,HWC,7.598333358764648,0.0,45.59000015258789
1512,UVSP,7.616541439429262,0.0,20.260000228881836
559,VZ,7.620553631085182,0.06836099341598709,38.560001373291016
1510,COP,7.64021866951041,0.0,111.69999694824219
331,LCII,7.646756426370825,0.03527633198491397,119.05999755859375
475,SATS,7.647618793305896,0.0,16.059999465942383
1042,NNI,7.667590112237058,0.0,83.04000091552734
1882,HTLF,7.668387916058733,0.0,36.86000061035156
2061,BKE,7.673113765753445,0.0,39.66999816894531
1073,CFG,7.679611502341854,0.0,31.639999389648438
1808,MLI,7.681355880478681,0.0,45.31999969482422
1621,CUBI,7.7085201337554885,0.0,51.56999969482422
